"variable","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"z_271",-0.0117283975999457,0.0128309543031726,0.0810845258019994,0.0400745826544962,0.012464916031701,0.041383135243339,0.0599801334180105,0.00813905363508388,-0.046843131611113,-0.03425140646431
"z_272",-0.0495028595632646,-0.0408329381309789,0.0550078874272429,-0.0332407213484208,0.022419891796672,-0.0503080929404206,-0.0308433281370858,0.036615323680262,-0.00175293035041237,0.046528493799774
"z_273",-0.0245753869006576,-0.0451214305997199,0.0131660781629625,-0.0157143828294212,0.105338720121724,0.0198300507030283,-0.0125586427248406,-0.075638172894434,0.0140005346859232,-0.0421104965246419
"z_274",0.0515710470547009,0.0817299249554026,-0.0579340854461172,-0.0335375291246627,0.00670035261837557,-0.0769158309685301,-0.0150634822611057,0.0189683081475358,0.00591742969254683,0.00701998680795618
"z_275",-0.0734011880207016,-0.0368587295010512,0.0577544464344406,-0.000649853666621606,0.0463584330122877,-0.01870116855748,0.0013997331579986,-0.0662122663127827,-0.0459787823662377,0.0263772585970026
"z_276",-0.0437982863047734,0.0179667345991437,0.0855308013144342,0.0179936212077966,-0.0731273433685276,0.0276970877746145,-0.028959038394645,-0.0633592450802166,0.0511714045821088,-0.00288985129509524
"z_277",0.0201257767173795,0.044745102155478,0.0477326675577807,0.0259303702588708,-0.0671262005733659,0.0726854344886537,0.100940367390747,0.000164769742090746,0.00484425233482843,0.0238693678421978
"z_278",0.046727690359291,-0.0115899963131224,0.016467176847705,0.112922112256742,0.0164163096217606,-0.0408505749327489,0.014293174948207,-0.0345780791981552,0.0205647068347888,-0.0147059003085586
"z_279",-0.00255815671852233,0.0258845292975255,0.0236573312314013,-0.0674802104310183,-7.6949335904169e-05,0.00172740431039894,0.0427229634000078,-0.037484232831791,-0.0897924690158785,-0.0110877310819718
"z_280",0.0122795396421814,-0.0247933772806205,-0.0407832082254532,0.0529333736688621,0.0515985148407423,0.0210515308722884,-0.00342352012943179,-0.0355319118349864,0.0979611419471133,0.0428459360595158
"z_281",0.0129361070224564,0.0292165483127522,0.0338852505058293,0.00756692711156907,-0.0346130830489337,-0.0180805922020731,0.00192921297085787,0.0714453160572803,0.0874388605511231,-0.0275777406002111
"z_282",-0.0157092176642468,-0.0570043495106537,0.0876162414141268,0.00986761592051304,-0.0267501729636033,-0.0300308287807121,-0.0266132774734234,0.0442891902782378,0.0202897417783426,-0.0497246533660384
"z_283",-0.052101559178496,-0.0677421195447196,-0.0466533050224982,0.00181150092299244,-0.0350710668700822,0.0381160028588605,-0.0606820035903479,-0.00496512435048367,0.0274112879597624,0.0553503983148078
"z_284",-0.0479518260579255,0.0914872702137451,-0.0105889360082666,-0.0273167759874415,0.0240875487953206,-0.00741123829167175,-0.0178142997798303,0.0214364748758223,-0.0208962476101669,-0.0434242141522841
"z_285",-0.023474382403557,-0.0519604730472737,-0.023396372671567,0.0143200594344634,-0.0628485458183488,0.0379345750661021,-0.0486611676187771,0.0502461859594807,-0.0417019548233918,-0.0857794673026913
"z_286",-0.0653290660557559,0.0688306287047683,0.00548085865751232,-0.0469860847635191,0.046856856246383,-0.00214815752606254,0.000806081212754966,0.0321818430064047,-0.0825371667458616,-0.00781408761593304
"z_287",0.0243231646363399,-0.00510675581207078,-0.0593866649590977,0.0553024635845023,-0.0314257194280551,0.0310036811367142,0.0765467124428372,0.105170716669456,-0.00404579328806944,-0.021717125083213
"z_288",0.0828637115370986,-0.0209500063124063,-0.051438750823228,0.0532985873988669,-0.0270418239128257,-0.0165305812213863,0.0602816446826682,-0.0757543582174469,-0.029999564879465,-0.018518999389351
"z_289",-0.043635704600087,0.0606986637792412,0.013831547040664,0.0316556040803593,0.0580683950888341,0.0193460631496781,-0.0826052474455098,-0.00177992710127144,0.024601212681636,-0.00649961917393539
"z_290",-0.00994634780114212,-0.00438829381178535,-0.00455241381346982,0.0280762029419762,0.00172635793458439,-0.0376179280127141,0.00614531488535891,-0.0427270058383681,0.0470968525594597,-0.0431355918056262
"z_291",-0.0113042309662474,-0.0293481253543659,-0.0547336491461442,-0.00389266297585986,-0.0344429731880382,0.0143816035258876,0.00098642178180102,0.0437625360004704,0.019192283382022,0.0349428371383512
"z_292",0.0989543307099063,0.0266193185174601,0.0628071149055069,0.00798927741025568,0.0366340842017081,0.0116930563513564,0.014250837546495,-0.0316940627429387,0.0462940187925664,0.014975317866368
"z_293",-0.0531366839847322,0.0304235862180899,0.0554589636248309,-0.0544299137484008,-0.0650713172365189,-0.00671999631297746,-0.0471092889006454,0.0128224762700506,0.020829357625278,-0.0505849262917584
"z_294",-0.0107780051752611,-0.0707843641233945,-0.0157844016625977,0.050694378648773,0.00795625212620699,-0.0587950903245785,-0.0550385885731332,-0.0209367106489582,0.050458253045339,0.0136161695055196
"z_295",0.0159255196831782,-0.00194604281461138,0.0123528307649309,-0.0172268409705506,0.0580508236265886,0.0138788288642816,0.0785567449170185,0.0424409951361089,0.0403599746448016,-0.00500473662157105
"z_296",0.0294116669231264,0.00429493813234273,0.0498913926329128,-0.0388031097663024,-0.072612291809262,0.0230567907291356,0.0756184564968761,0.0304028278795571,0.0311540349083132,0.000254704271928657
"z_297",-0.00973035248539207,-0.0531478178632825,-0.019502401050327,-0.0324348338373254,-0.043706803356163,-0.0809447754754913,-0.0390096356674031,0.0425175469150674,-0.0392228287260006,-0.0520920456384154
"z_298",0.0340036565810827,-0.0910470292604677,-0.0191552072012183,0.0128141155892264,-0.0470726988418645,-0.0774611838141689,-0.0463057000746675,-0.0183243817735338,0.00134361329511737,-0.0339398157373924
"z_299",-0.0173042263520122,-0.0288507206177563,-0.00513144809366212,0.0194372789187452,-0.0378348928959326,-0.0125423314511391,-0.0547433131358161,-0.00497990178968186,-0.0343097246293359,0.0152278829142523
"z_300",-0.0344384128333708,0.0255799358516533,-0.0821954828930903,-0.0722675552770009,-0.0297965359711476,0.0800383309687112,0.00233957760214224,-0.0551644111226788,0.0126243234157392,-0.00772885326282961
"z_301",0.078502440650898,-0.0522008355791769,-0.0600618465339786,0.0485771269056892,0.0297249431380285,0.0400035605786998,-0.0102136599403331,-0.0453364457848406,-0.0122042660074518,-0.0188721831111828
"z_302",-0.0160560533381131,0.030067866617388,0.0213935697561175,0.0696219830105933,-0.00816757442355098,0.0146377164533029,-0.0308375662713112,0.0796296078291072,0.00591200248204884,-0.0319727408225941
"z_303",0.0182801742990296,0.00180729891047095,0.000423768968151906,-0.0186712525263737,-0.0899396952217679,0.0223235409601102,-0.0414174657924369,-0.0425866029283347,-0.0366548634912851,0.0106954347337433
"z_304",0.0372496556145561,-0.0478692546859678,-0.0124918417425265,0.0525724473199994,0.029525656588137,0.0305170771099075,0.0573195807351056,-0.0468351678885114,0.0124973205423912,-0.034504968326183
"z_305",-0.0239447591813441,0.035088497711722,0.0703715058005641,-0.0415618479918254,-0.0366532077165063,0.0080672563471829,-0.0605692054246528,-0.0359054327591501,-0.0916481274129964,-0.00638719186726738
"z_306",-0.0884185193579077,0.0397231031000373,0.0213229953975965,-0.019139148854406,-0.0480365367831653,0.0707604938503599,0.0203208059562372,-0.0064186227547459,0.0422452740235181,-0.00519186462289981
"z_307",0.013575159442269,-0.0329764780491151,0.0396421269478772,-0.10065129356776,0.0664036721442426,-0.0595344470841238,0.0206127724260125,-0.011397178008814,0.0351457025551912,0.0109741066055008
"z_308",-0.0533985956251502,-0.00993522069059949,-0.00393387472171682,0.0479595738604172,-0.0162245872753126,-0.024370456361978,-0.0582139577449489,-0.00153633895832128,0.0923280579623307,-0.0326796563308395
"z_309",0.0356102247690886,-0.00806158271173488,0.0105536426174865,0.0408016868468304,0.0147071714395858,0.000136626322390495,-0.068693647166144,0.0268004353812406,-0.0806233411025056,0.00493664315838836
"z_310",0.0402795907096821,-0.00646372322098661,0.0433203123800903,0.0213284361862154,-0.101043808504259,0.0223290035253508,0.0161209488875355,-0.0853964665644027,-0.0133550432288938,-0.0197099590051378
"z_311",0.0734575306699941,0.018836679321687,0.0675410126272183,0.0606625648868029,-0.0604748358855927,-0.026863430387448,0.0228171958490617,0.00165615327969786,-0.0206069080907702,-0.0510759125134424
"z_312",0.018327745828961,-0.0698297497336749,-0.00224925254939581,-0.022939873202479,0.0209874264287111,-0.0145114388696549,-0.0422248886528188,0.108064663304889,0.00597110929978457,0.053780714072771
"z_313",0.0531836031364364,0.0237139909754059,0.0803988044638854,0.00879367078512627,-0.0403431298633142,0.0910787664798811,-0.037275283236115,-0.0651395384972474,0.0109985224522368,0.000418457921438772
"z_314",0.0319555259699354,-0.00944208495431848,0.0468822812710216,-0.0296491179481499,0.0284367552190399,-0.0313436978469328,-0.0789687747059362,0.0515980572530012,-0.00469589551645719,-0.0326243746895502
"z_315",-0.0811174176397514,0.0767426457511783,-0.0104518734750771,-0.00633552970107296,-0.0333759272265014,-0.0508858065484674,0.0368144134101684,0.00154883891710405,-0.0464308625243715,0.00749527969716337
"z_316",0.00324287277791427,-0.00743783424002184,-0.0508041308178628,-0.02847647044036,0.0465998578225276,0.0153829010498494,0.024786068168468,0.0606520637110764,0.0937116328311961,-0.083552226979739
"z_317",-0.0644897201549964,-0.0259659250014334,0.0108962295493105,0.0606530340855769,0.0160066573479951,0.0396528382160085,0.028808713383208,0.0823189716138084,-0.0235510011001055,-0.00771774261459925
"z_318",-0.0494949482019252,0.0299470506386134,0.00863113995532497,0.01073771224233,-0.00133346009160363,0.021419586067204,-0.105870050318618,-0.00409763264629531,0.0465890148267169,-0.0553510075258853
"z_319",-0.015660522190609,-0.00678011496631304,-0.0353714177687545,0.00346868566557316,-0.0643159691501064,0.0553706779189487,-0.0127835352188834,-0.0579471072714797,-0.0102206597884689,-0.0451401759357198
"z_320",-0.0785277133015803,-0.0201403958457894,0.0580299085222697,0.0561638803438636,-0.0174256891152045,0.0472446298791555,0.0074233606059402,-0.0325690276698671,0.0448282729160204,-0.0206947113121166
"z_321",-0.00540301047330235,0.0235895451359868,0.0614552372175665,0.0097459403628964,0.0625107440177327,0.00786424598106611,0.0837410017235021,0.0342600345483151,-0.00773390822586056,-0.0278088698902914
"z_322",0.00588565843595067,0.00513904699130552,-0.017366728932244,0.0445990335218488,-0.113098873212239,-0.0342714755120193,0.0186798378410572,0.0457302743559544,-0.083131870689686,-0.0363992126700527
"z_323",-0.0442896313163492,0.0540958231575845,-0.0443787764745871,-0.107314922461955,0.0159007909469928,0.0531611821437866,-0.034888377525761,0.0503895653630885,0.0160210146648847,0.0298478483201612
"z_324",-0.0429161320939343,0.0250499501814694,-0.0282720344147038,0.0523943660926928,-0.00823059978486054,-0.0223131178219009,0.0535574471461017,0.0407343182961629,-0.0838334709005685,-0.0067162756441622
"z_325",0.0843258050746013,0.0531781661409394,-0.0209014422200381,-0.00132673054323186,-0.0186585502898228,-0.0219811984332079,0.0490909710997684,-0.0768706911258732,-0.0292609964427184,0.033379805728233
"z_326",0.0261507718466089,0.00655986084720162,-0.093208997322911,0.00312091363024103,0.0250120701212067,-0.0361687912729045,-0.0386602729626795,0.0420781493110754,-0.00285488814760351,-0.0731820130981511
"z_327",0.0111524068270798,0.0577584725518992,0.042557313103677,-0.00224825107546821,0.00282920640229125,0.0721097489355502,0.0316928805539568,0.00770249832437503,0.0880605880862206,0.0523125646681945
"z_328",-0.0490833948000252,-0.0186201932235324,0.0246712949935688,0.0414509883961737,0.00251311655535262,-0.0301891515421347,-0.0104958437849873,-0.0538034105359717,-0.0612526514749929,-0.0447401192693595
"z_329",0.0723116279946286,-0.045840982961917,-0.00544693460483517,-0.0486531790449966,-0.0033481429418566,0.0642416196584204,-0.0173807391155482,-0.00794687370160041,0.0590548772433101,0.0330381280807026
"z_330",-0.0591179510737354,0.00954745104900595,-0.0716985659044529,-0.016586631934287,0.0128691568913171,-0.000393970577428792,0.00880439626389021,-0.0171406347611606,0.0456176125762627,0.0441781306465924
"z_331",-0.0472576992555746,0.0804947904754704,0.0132988152266874,0.0376121811372893,0.0468994165755648,0.00669875976689877,0.0370704160090718,0.0203909409774679,-0.0311753191680478,-0.0151354929930603
"z_332",-0.041906610255125,-0.0829071103508038,0.0294058660664497,-0.0303622597685661,0.00196780839898427,-0.034729587665796,0.0889567270923367,0.0331298370214416,-0.0341414433402211,0.0127185993699373
"z_333",0.013304662101325,-0.0898339698719573,-0.0375829993380244,0.0228760541889607,0.0303832120865786,0.0111660529432147,0.0610359697849646,-0.0856286033575634,-0.0268335191082473,0.0304089575057597
"z_334",0.00563057785568576,0.0058326216948134,-0.0638527187256648,0.0426399048367326,-0.0558890777928403,0.0150313157989039,-0.03476178138592,-0.00168857100522004,0.0407638407806762,0.00924487962655983
"z_335",0.0846863540022376,-0.00920466563511881,-0.0219379525048717,-0.0676412328706,0.0147616713776342,-0.00257820997595419,0.0108700660033555,0.0203451459537238,-0.0810548401411737,0.0199854601896905
"z_336",0.048065991528659,-0.00570449033092529,-0.0800189488923405,-0.0492517100885769,-0.0540841147641162,0.0279293969522202,0.0575264615270849,-0.0161262248979361,-0.00267971714395957,-0.0258064860883706
"z_337",-0.0346070488857682,0.0369617441569947,0.0435220059922767,-0.00067421096895028,-0.0292032908565762,-0.0113938838108925,-0.0308214585063311,-0.0232089338579871,0.0363262152556492,0.0517834415583729
"z_338",0.0161852869220941,0.07411324505449,-0.0216775424749417,-0.0273638871306155,0.0246616720902769,-0.0509712600732487,0.065900002758111,0.0985045072369523,0.00159420023274354,-0.024042583724475
"z_339",0.0379639616340206,-0.0189172161246099,0.0187721905454157,-0.0158370785964354,0.0755126729448118,0.0398961947631058,0.0375477545890243,0.0809544391232203,0.00313693281419261,-0.00576433606091048
"z_340",-0.0556069238683835,-0.0468927439235722,-0.052426981268555,-0.0109552297138366,0.0169735152731449,8.64042238495531e-05,-0.0512394059783568,-0.0647051940493007,0.0352792423193,-0.0391980194445939
"z_341",0.080696366963345,-0.0101868937046528,0.0200805740927009,-0.0312542644062864,0.0472846085383392,-0.0402940570246667,0.0364578891056835,-0.0268370783026407,-0.0243662669142497,-0.0297604261594296
"z_342",0.0127175266824076,0.0185795903597669,-0.060106118131432,0.0619781668652647,-0.0515261494628764,0.00298436479779885,0.00896499152349121,-0.0715131263079553,0.00956286608295245,-0.0188102794023321
"z_343",0.0446775288084342,0.00361990710339767,-0.00671212404446634,-0.0768936384155922,0.0166464801823755,-0.0447667932742737,0.00624517047259449,0.027754332237828,0.0510945403865402,0.0680824962868393
"z_344",0.0527659698454473,-0.0164597907981944,0.0588076710851477,-0.0320975491347246,-0.0579521917749241,-0.0315578807839421,-4.4995388267746e-05,-0.0144947188000304,0.00101529460357922,0.0378882866358351
"z_345",-0.00910333322378069,0.0177206204009436,-0.0740296975797623,-0.0226247615670732,-0.000298817498432517,-0.00327930042360641,0.100548974536097,-0.0284096413309863,-0.0392408393613525,0.0024253826524083
"z_346",0.0460722990728889,-0.0307918421142086,-0.0443677793492077,-0.050813584546186,0.0306902413331455,-0.0643664677810789,0.00997403602887229,0.0221304843933625,0.0297227961446096,-0.0353786188031077
"z_347",0.0611350142751379,0.00561431948388768,0.0164254965621757,0.00684672491558412,-0.0503299542739758,0.0184470539850993,-0.124966596315031,-0.0211184314006785,-0.041491340827392,-0.0104293896981573
"z_348",-0.0422092377383389,0.00455743861117343,0.0241600365752828,0.0492210630863807,-0.0574431265832267,0.0346482121707789,-0.0748736548312281,-0.0225923535327956,0.0724210626828817,-0.00594259924673923
"z_349",0.018662107616533,0.0341905960215184,0.0342978037006237,0.00414501126749643,0.0569587498032853,0.012648659500139,0.0268395638523383,0.0324957283520812,0.112249487712542,0.0433306118025119
"z_350",-0.00832774967964545,0.0458969101259955,0.019558458273531,-0.0235368973715639,-0.0680495139391933,-0.0207449194920578,-0.0435877598734011,-0.0251613525915667,0.00926339411076542,0.0833502037947338
"z_351",-0.0018585905747485,0.00599804351839401,-0.115689428347383,0.0152497006799965,0.0271924726438627,-0.00538882493843374,0.0308849234920039,-0.0333576184943281,-0.0200552841555761,-0.0315736676068267
"z_352",-0.00908104719042292,-0.0520603823693863,-0.0800202387573361,-0.0341531565129969,-0.0249285968182796,0.0036337836385926,-0.0548988718946605,-0.00756298075857327,-0.0191543626267343,0.0830244192297505
"z_353",-0.0765148211798412,0.0255794748831222,-0.0255823402610885,0.0289472046697654,0.0346511921805641,-0.0685717679891528,-0.0037330409836148,-0.0786771846543396,-0.0340652539663057,-0.0692442990407563
"z_354",-0.0381410192034293,-0.0689705586522724,-0.0218188127298943,0.0758968532095376,-0.0260719299987283,-0.0255433955114677,-0.0777802862100131,0.0244002405762146,-0.0786511629559433,0.0339749383960014
"z_355",-0.053812048928904,0.031807531454546,-0.0447896504578569,-0.0479470040303927,-0.0265924468658508,0.0178564901319817,0.0451863667614357,-0.0852242915092213,-0.0694507150144713,0.0306219682327219
"z_356",0.0633571848006509,-0.0602898611622601,0.0159819700246392,0.0151827766960101,-0.0509278289938176,-0.0316940706058359,-0.0137413753135112,-0.0217610910480337,0.0281733741417022,0.102247787444952
"z_357",-0.00633836900921508,-0.0667152564590238,-0.014647197967751,-0.0414367195756407,0.0220945223352212,0.00987869503939238,-0.0960856201134731,-0.0987375111031978,-0.00730765321252803,0.0040844936753776
"z_358",-0.00600951760170529,0.0306519432637592,0.069047098216996,-0.00342215231106915,0.0239518610839064,0.088242219813285,-0.00637732720142086,-7.55775245854236e-05,0.0325288069444002,-0.000566382399066518
"z_359",-0.0522684734979763,-0.00780051030957981,0.0147060719307975,0.062657508546183,0.0404188088158759,0.0128577023238764,-0.0256606661804006,-0.0362765245068917,-0.0424942891583194,0.0998381682041704
"z_360",-0.0161449088365617,0.0197894560800152,0.00174132495066242,0.0994050323083909,0.0183264244690106,0.0148589558504398,0.00636736292019223,-0.0243748049173954,0.0106713142085231,0.0123109770374902
"z_361",-0.0115664303291797,-0.0408842516374285,0.061124659410144,0.0500696141218385,0.0650631834487102,0.093647022232377,-0.0113951438045953,0.015527343280818,0.00188022206887661,0.00642736462687557
"z_362",-0.0674817014981433,-0.0523781159447767,0.00545627498370998,0.0712334855680847,-0.0300881073383287,-0.00536528931915218,-0.0136941949954386,-0.0270523735950733,-0.0627632040064008,0.0307504804781749
"z_363",-0.0256389794001088,-0.0410521768639352,0.0214951562163595,0.0776806050831895,-0.0833976878637941,0.0398804398066693,-0.0334950546024719,0.016573662061016,-0.0349860776576175,0.00213348214267516
"z_364",-0.0172737355005634,0.0533995886512118,-0.0675623969897299,-0.0204380444490313,0.00853860317755223,0.0534690694123337,0.00764345260895528,0.0346977096006806,-0.0312384963126968,0.0569655444998591
"z_365",-0.0179744041284307,-0.00760595942325977,-0.0671084831248847,-0.0227438423795,0.001824254631408,0.0139984483665009,0.000199788934068873,-0.0547614545137656,0.00684744988649049,-0.0568815430288915
"z_366",0.0495646710843164,-0.0646881943362916,0.0692053290426247,-0.0197861369791579,0.0129816333918774,0.00482003915317441,0.0340923514312436,0.047279962838737,0.0272242991478436,-0.020720317585229
"z_367",0.0311523687374301,-0.00952952916254197,-0.0089391051141537,0.0143938891255497,0.00676599971365245,-0.0541811280654924,0.0233964406133069,-0.0227552755178706,-0.0311047633749563,-0.0165862937475763
"z_368",0.0225672851215436,0.0149186034228595,0.00313276690146569,-0.0779727844088412,-0.0238375384032928,-0.0756892006735728,0.00412896643604321,-0.0400716428550823,-0.0154679471887964,0.0837079851543125
"z_369",0.0531273252467808,-0.00934085932810132,-0.0291255610188854,0.0676241211155861,-0.0497441721370546,0.0438278857321834,0.0518316671420604,-0.00753272264175559,0.0555920576862118,-0.0194572076208774
"z_370",0.0121501178914463,-0.0197350714945346,0.0366967781608126,-0.0425918877978684,-0.0368811284278575,0.0296642581334818,0.0681295409142333,0.00184962108473765,0.00474817785774444,0.0134647459427065
"z_371",0.110021418473433,0.0241008982951571,-0.0222281829536174,0.0582545385712317,0.0249273590646493,0.0207670621607206,0.0166625959906259,0.00884975693029474,0.0137529985991158,-0.027506779760238
"z_372",-0.0150093799216506,-0.028743059708129,0.0608626980245474,-0.0236810368310926,-0.00170550008936688,0.0472414627503677,-0.00792044629251729,0.0639817828899301,0.0324681159503105,-0.00369545719713044
"z_373",-0.00173920355287484,0.013108632394804,-0.000334509169639447,-0.00950514014337669,0.0503850393448185,-0.0222561994714922,0.0397695938371743,0.00767111601266973,0.0221530158490941,-0.0139355422292444
"z_374",-0.0627253694492002,0.0294331671735983,0.0373567571984831,-0.00713684473844214,0.0386736271467543,-0.0647918454834082,-0.0535605978647477,-0.0474102261220594,0.074370686668967,-0.0717594616002825
"z_375",0.0230669989122007,0.00370692356513418,-0.0108537949582896,0.00644751382624765,0.00805615222380992,0.0857504615697671,0.0346617927442109,0.0506254832111799,0.00700136517108467,0.0103417203107835
"z_376",-0.0252221430974695,0.00362260544020571,0.0425182960238434,0.0601309379470048,-0.0589780299300638,0.0428630575826983,0.0449157313656492,-0.0231865808524143,-0.0378202692286734,0.0173103716666263
"z_377",-0.0138135217622203,-0.0320856242931579,0.0322944420990574,-0.0719395813637329,0.0459593893728008,-0.0261207911609465,0.104021552109281,0.0348845936305033,-0.0779083031154099,0.0321637569362571
"z_378",0.0638769211392596,-0.0589514017476672,0.0355636430021893,0.0631667063211603,0.0850166501963361,0.0140187085007689,-0.00655276256918897,-0.00200297474796012,-0.0384741745210271,-0.0103906627028679
"z_379",-0.00665867852222369,0.00786386143898396,0.0479597942191752,-0.0531475654008622,0.000893215861155019,-0.0741435017558922,0.019426859632301,-0.0177404383973796,-0.0777236524043164,-0.0463588190591664
"z_380",0.016049745449775,0.0104408570623161,-0.0301808028551355,-0.089372170129912,-0.0592577808830979,0.00258591300286686,-0.0454122627853511,-0.0110967962992658,-0.0341095818758624,0.00377150336475345
"z_381",-0.0761256236389221,0.0534642874203875,0.0396491996610081,-0.027921548141079,0.0310539451794407,-0.0112814593103199,0.0258028857618688,-0.0881538990708544,0.00418573363546913,0.065931060175648
"z_382",0.0171468119609954,0.0649034175616136,0.0185097627085746,0.0499297507418535,-0.0219808007693869,0.010964653669642,0.0829088191863307,-0.0220459967931319,0.0288405392583186,-0.0267541163481976
"z_383",-0.0737936135312833,-0.0328510248233169,0.0236568835684079,-0.0548994291866582,-0.0222553800435743,0.0255028512385784,0.00951888085116856,0.0228654082738424,-0.0755209133108538,-0.0554599278828228
"z_384",0.0572084321934155,0.0195708315548713,-0.00644838105991047,-0.0723985214716478,0.0349233651588121,0.00734205166591645,-0.0367013103869766,0.0630261286955886,0.0619715848576577,-0.00196118724881126
"z_385",0.0244675731554921,-0.0046365879971645,0.0823074033568979,0.0870935305152994,0.008168899260374,-0.0184442660338335,0.00233855684359574,0.0208798703757536,0.00484071309014407,-0.0701224391270771
"z_386",0.0920867844004604,0.013600228731425,-0.0539981132520027,-0.0170283464515589,-0.049376243512018,-0.0306190402553458,0.0128043063032074,0.021536885409935,-0.0113304517419821,0.00437250259637488
"z_387",-0.0570692902942185,-0.0381465459504621,-0.0144807118879347,-0.0469445223088074,0.0356192895902031,-0.117684099577258,-0.043539138633102,-0.00984616956052701,-0.0603502192805684,-0.00763246597437335
"z_388",-0.0113405626111777,0.0479594554147337,0.0866958515237992,-0.0267650949256954,0.0210284590141166,-0.00346016754307729,-0.0158550173696964,-0.0137571683438207,-0.103448004442223,0.0345793876349706
"z_389",0.0703628110600454,-0.00788082656916612,0.0320954414095277,-0.0404636059737263,-0.0559919553559153,-0.0709537308050878,0.0274485849764723,0.0366805956669977,0.0720831070763796,0.00111060398682347
"z_390",-0.023807936042172,-0.0212843734784373,0.0527125779821565,-0.0624348048574429,0.0467511516980128,-0.00606922753921531,-0.11146098165317,-0.00756863125050069,-0.008282201033853,0.0552038351546882
"z_391",0.0264771277893914,-0.0172329528980971,-0.025834593741427,0.0661916272218617,-0.0962682395577661,0.019761290941205,-0.0602242838681219,-0.0541082204520016,0.0117615015571382,-0.00410767141319748
"z_392",0.0223864244870647,0.035552352739393,0.0277566790296716,0.0349951745939429,0.0100700811376917,0.0833833804316434,0.0753640534155627,-0.0538818088051457,-0.00317743960159021,0.0418850969424579
"z_393",-0.0021978859680021,-0.00578885131241117,0.0422622381016001,-0.05678496340357,0.0758095872229907,0.0278877319786212,0.0412967117600831,-0.0460594510616779,-0.0585976098034501,-0.0123030653556291
"z_394",0.0578578594749395,0.0261188642053328,0.110707403482402,0.0147067305523408,-0.00457824324764725,0.0164550801623864,0.0258561992457712,0.0170821680421398,0.0118561508272113,-0.0169967963401598
"z_395",0.0163314183274743,0.0180485733357719,0.0294897544648205,0.0567138126372564,0.00810266208371946,0.0312113697130208,-0.0955545869058556,-0.0338650509088923,-0.0024713395668532,0.0165096412632167
"z_396",0.00756772125396466,0.0707662159001498,-0.0128793968435054,0.0272547070076189,-0.0561716833317347,-0.0191396305402874,-0.023255812070573,-0.0050424775998153,-0.0178988899388595,0.0917813484764008
"z_397",-0.00867857102907381,0.0302407361519696,0.0218878622506441,0.106873889563789,0.00615870302982114,0.00354894799553626,-0.0216152372630712,-0.048506815518289,-0.0376744974829429,0.0687946856868926
"z_398",0.00296027369894816,-0.0469850454858507,-0.0846928627053629,0.0206268292339007,-0.00570509967052832,-0.00324396786719485,0.0362039843922233,-0.0282755751376082,0.0241357034077739,-0.0126408056958252
"z_399",-0.00669506671946308,-0.0194143295562636,-0.0124179665012242,0.0231626193786055,-0.00741528010510193,0.0965528089411914,-0.0475009351797471,-0.0438559533404002,-0.053552134294606,-0.00296898148416811
"z_400",-0.00719658400925528,0.00546133582067903,0.0175810872819408,-0.0543066988053519,-0.00662920928239351,0.0276935219090487,-0.0237286861680115,0.0537606248750701,-0.0230866589087683,0.070234105238041
"z_401",0.078037897710945,-0.038155255905552,-0.0435610805855381,0.0238037680459472,-0.0660316863514193,-0.0201651157296844,-0.0266612092994334,-0.0460405055820038,-0.00675530643120248,-0.0340750136245615
"z_402",0.0416330434596021,-0.000225606682287456,-0.0389016508929006,-0.0203672835417189,0.0114772794944174,0.0538905995276771,0.0130317730148121,0.0589699760082791,0.0247741332986045,-0.0716365792012622
"z_403",-0.0643354736103274,-0.0184287894376788,-0.0103598719389654,-0.00115739049367438,-0.0261476944230755,0.0530836770719564,-0.0646900686722326,0.0507291515977492,0.0238111697455948,-0.0423463449758329
"z_404",-0.0408866702548492,0.00701457348232616,0.0422800791788712,0.000170578777893072,0.0103354650856415,-0.0366049992115055,-0.0515434510942982,0.0621465670649488,0.00394822716818721,-0.0657143969534927
"z_405",0.00754111357989645,-0.0533153599291135,0.0547180223934256,-0.0767706866224968,-0.0111386517850534,0.0170597204749902,-0.0142196046102157,0.0317484913455688,-0.0366661576604008,0.0905685721334508
"z_406",0.0249998850018195,0.00280518827856353,-0.117368725958124,-0.0208452645535358,0.032356494015859,0.00505243402692007,-0.0391506999436969,-0.0718640641792182,-0.0238349342074353,0.0488220462679583
"z_407",-0.0609604136288384,-0.0498400920362602,-0.0327994804110607,-0.00910385163468747,0.0143490949712781,0.0774003858332614,0.0650112282409782,0.0238073207953675,-0.0291334367617019,-0.0323054798223664
"z_408",0.0537382690172463,-0.0180510441989654,0.0170432028360598,0.0294008201349334,0.0710346704336589,0.0503300356859687,-0.0263125023897363,-0.0374707561319138,0.0167030346256215,0.042915245752691
"z_409",-0.035269328833544,0.0143266373687052,0.0618280557585978,0.0194522013551514,-0.048287203894573,0.0871153211073317,-0.0199449897844836,-0.0351160650087851,0.0320662221574637,0.0538624561737768
"z_410",-0.0199677949314961,-0.0374135344331619,0.0461624901804234,-0.00544911113393493,0.0874943423496682,0.0109708564950878,-0.0226103135988645,0.0175105065539736,0.064798805069765,-0.00189797978467649
"z_411",-0.0752704866286811,0.0325929838665793,-0.0739856960331648,-0.000833652605170756,0.0124036751274628,0.0549171285795309,-0.0660297585701617,-0.0394491559022288,0.0151195010633817,-0.000588056223391617
